place_name,review_text,rating,published_at_date
Salon Rouge Ottawa,"This salon takes advantage of Indigenous people because they think we get free money not thinking that is a racist remark.  This salon over charges Indigenous people thinking that we make a lot of money and have a lot of money to throw around.  How could you guys charge $800 for a balayage on virgin hair, a crooked layered cut and it wasn t even the colour that was wanted. If you re Indigenous don t go here, they will overcharge you!",1,17:35.6
Salon Rouge Ottawa,Over charges indigenous people.,1,17:35.6
Salon Rouge Ottawa,Parisa did an amazing job cutting my hair,5,17:35.6
Salon Rouge Ottawa,,1,17:35.6
Salon Rouge Ottawa,"Parisa gave me a fantastic cut today that looks professional and cool! 11/10, Im going here again once I need a trim",5,17:36.2
Salon Rouge Ottawa,Service is too good and my stylist Parisa was very sweet and kind. She is very detail-oriented and took care of my hair style well.,5,17:36.2
Salon Rouge Ottawa,Love my new haircut. My hair wasn t so easy to cut but Amir worked on it with so much patience and precision. Thank you Amir!,5,17:36.2
Salon Rouge Ottawa,,5,17:36.2
Salon Rouge Ottawa,Jane is a fantastic stylist. She color matched my hair perfectly and always gives me a great cut.,5,17:36.2
Salon Rouge Ottawa,"I highly recommend Salon Rouge!!  Wonderful staff, beautiful salon and top quality service! They went above and beyond to make sure I got what I wanted.  The quality of their work is fantastic! Im very impressed with the level of service of this salon!!",5,17:36.2
Salon Rouge Ottawa,I asked for brown hair with caramel highlights. They went beyond my expectations and I m so glad I went there! Service was amazing! I had my own little slippers and my own robe to be comfortable. They are a great team and they will for sure tell you what s best for you to look amazing. Trust them! I will for sure be returning.,5,17:36.2
Salon Rouge Ottawa,"Fantastic, professional and friendly team.  They will listen to what you want and make helpful recommendations. I receive compliments for my hair from strangers on the street -- all the time!!!!",5,17:36.2
Salon Rouge Ottawa,Great staff! Superb customer service! Deliver results with the highest quality. Highly recommended!,5,17:36.2
Salon Rouge Ottawa,I had a hair appointment with Danielle today and it was the perfect experience! She is very friendly and took time to look at my inspiration hairstyle (pictures) and my hair colour turned out EXACTLY like the photo! She is also very knowledgeable in hair care and different kind of hair colour techniques- so happy I found my new stylist!,5,17:36.2
Salon Rouge Ottawa,,5,17:36.8
Salon Rouge Ottawa,I got a great cut as usual.,5,17:36.8
Salon Rouge Ottawa,"From the moment I walked into Salon Rouge I felt welcome, comfortable and heard. Danielle listened to my preferences, and knew exactly what I was looking for. The girls who shampooed and toned my hair were lovely and the cappuccino was an extra touch! Amir finished the appointment with a great cut and advice on how to maintain the health and growth of my hair. I went to Amir and his team after a very unfortunate experience at a high end downtown Ottawa salon that not only cost me hundreds, but it took almost a year for my hair to be ready for any processing. I was hesitant, but they went above and beyond to ensure I was pleased with the outcome. I ve booked my next appointment and look forward to seeing them all again!!!",5,17:36.8
Salon Rouge Ottawa,,5,17:36.8
Salon Rouge Ottawa,"Jane is phenomenal, she gave me one of the best haircuts I have had in a long time and was very straightforward and honest with me about her recommendations. 10/10.",5,17:36.8
Salon Rouge Ottawa,Have extremely black hair and wanted a change! Amir and Danielle exceeded my expectations with their professionalism and expertise. Will be coming back in a few months to fully have red hair and can t wait!!!!,5,17:36.8
Salon Rouge Ottawa,"Got a haircut from jade, Really good",5,17:36.8
Salon Rouge Ottawa,,5,17:36.8
Salon Rouge Ottawa,"This place is very expensive and provides a terrible job. First, I show pictures of the color that I wanted. The manager/owner said that he had it. Once my hair was bleached he said that he did not have that color that I wanted. I had to choice another different color. Second, once they finished dying my hair they did not clean my neck, forehead and ears. My skin was covered on dye. Third, the haircut was uneven. I had to go to another place so they can fix it. At the end all the services were very expensive and were not done properly. I will never go there again. Services: Shampoo & conditioning , Hair coloring",1,17:36.8
Salon Rouge Ottawa,"Jane at Salon Rouge is very professional , meticulous in her work and also warm and personable. It was a great pleasure to get my haircut done by Jane. I will for sure be going back to Jane. Refer a client to Salon Rouge and get $20 off your next haircut!!!!",5,17:36.8
Salon Rouge Ottawa,Excellent results on highlights colour. HIghly skilled haircutting and styling. They listen to clients.,5,17:37.3
Salon Rouge Ottawa,"The male stylist is very aggressive for no reason. Felt like he was trying to fight me and I was literally just sitting like a little baby duck, being verbally punched. Dipped, ignored phone calls, never returning. Absolutely not handing this place a dime.",1,17:37.3
Salon Rouge Ottawa,"Fabulous exp with Amir and his team! Friendly staff, well maintained space and Amir is knowledgeable of different hair type and the best suited style. Extremely personalised service and was happy to accommodate my requirements and gave me a fab hair cut! Thank you",5,17:37.3
Salon Rouge Ottawa,,5,17:37.3
Salon Rouge Ottawa,"Ameer is very professional. Finding a hairdresser is not easy and very stressful. His team, too, is very professional and skilled. Keep it up guys",5,17:37.3
Salon Rouge Ottawa,"Great style, explained with examples what I wanted, Jane understood exactly. Very quick and efficient.",4,17:37.3
Salon Rouge Ottawa,I came in today to speak with the owner Amir about my hair problem and what hair product i needed!! All that staff was so nice and welcoming when enter the salon. Amir was so gracefully and so nice that he truly wanted to help me. He took me in for a wash abd blow dry and truly help understand what was the problem with my hair. Now i have a better notion of how i should use and proceed. He guide me very well. It was so frustrated and tired with my hair and with the products i was using. I was desperate need of help. I am so grateful For Amir and love how my hair feels today and smell. I will definetely call to book an appt with him this October. Thank you for everything !! Also for the other hairdresser who help me also and the receptionist they was so nice. See you soon !! Debbie,5,17:37.3
Salon Rouge Ottawa,"Amir is an experienced hairstylist, who immediately had a vision of how my hair would look its best. Very nice shampoo, I had a great free cappuccino, very proficient cut, and he took all the time to blow out my very long, thick hair, and it looks great. I m very happy.",5,17:37.3
Salon Rouge Ottawa,,5,17:37.3
Salon Rouge Ottawa,Went in about 2 weeks ago and felt immediately welcomed by the friendly staff. Amir cut my hair and did a great job. Exactly the length I wanted & framed my face nicely :) Highly recommend!,5,17:37.3
DK Hair&Spa,,5,17:37.9
DK Hair&Spa,,5,17:37.9
DK Hair&Spa,,5,17:37.9
DK Hair&Spa,Fantastic service and Im never disappointed.  She always listens to my concerns and has been professional.  Shes also fun to talk to.,5,17:37.9
DK Hair&Spa,Okay,3,17:37.9
DK Hair&Spa,Excellent haircuts! Kim always does a good job and makes me look so handsome! Great price too!,5,17:37.9
DK Hair&Spa,,5,17:37.9
